Theoretical Spectrum of Semrock Di03-R785 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.

Wavelength  Transmission
510.8	0.0703409634515499
511	0.0694469802391551
511.2	0.0688521691827091
511.4	0.0685597658072211
511.6	0.0685453406711958
511.8	0.0687610614369465
512	0.0691402686698469
512.2	0.069602947823493
512.4	0.0700627041636755
512.6	0.0704353666266553
512.8	0.0706485271755857
513	0.0706504731772993
513.2	0.0704165047877914
513.4	0.0699509103991025
513.6	0.0692839746365202
513.8	0.0684649177162206
514	0.0675528639349249
514.2	0.0666082009322372
514.4	0.0656860086322222
514.6	0.06483213960633
514.8	0.0640816177328132
515	0.0634585702976703
515.2	0.0629768718311909
515.4	0.0626408715811752
515.6	0.0624458412473762
515.8	0.0623780337389826
516	0.062414466628097
516.2	0.0625227395144624
516.4	0.0626613642461309
516.6	0.0627811972949078
516.8	0.0628285391366648
517	0.0627502074973423
517.2	0.0625003400206883
517.4	0.0620479202341674
517.6	0.0613833397259967
